RT @AfamDeluxo: While the cabal and looters hand a write up for him to read or write one and push to Nigerians in the name of Mohammadu Buh…,1282693856644018176,140,2020-07-13 15:10:21,Twitter for Android,0,6,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282693847756214273,140,2020-07-13 15:10:19,Twitter for Android,0,2391,
@vanguardngrnews Happy birthday! Good that you are alive to witness the government you campaigned for. Buhari and A… https://t.co/NC3WVuGoHS,1282693454468980737,140,2020-07-13 15:08:45,Twitter for iPhone,0,0,
@obi_Nwosu Very correct. However the onus is on the Igbos to balance their politicking. If  APC fields  Nnamdi Kanu… https://t.co/srMf8RN741,1282693439004475392,140,2020-07-13 15:08:41,Twitter Web App,0,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282693171240214531,139,2020-07-13 15:07:37,Twitter for Android,0,534,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282692788027564032,139,2020-07-13 15:06:06,Twitter for Android,0,534,
It suited APC narrative Senate Bukola Saraki’s Senate tht prevented Buhari frm performing and achieving anything. B… https://t.co/kZvxewSoo0,1282692760550674432,140,2020-07-13 15:06:00,Twitter for iPhone,0,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282692579658792962,139,2020-07-13 15:05:16,Twitter for Android,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282692433256611841,140,2020-07-13 15:04:42,Twitter for Android,0,2391,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282692397730758665,139,2020-07-13 15:04:33,Twitter for Android,0,534,
THIS ONE IS SO UNIQUE I’LL DEFINITELY VOTE FOR THIS ONE https://t.co/bnGTsCEGQJ,1282692395306377216,79,2020-07-13 15:04:32,Twitter for iPhone,1,0,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282692347067633665,140,2020-07-13 15:04:21,Twitter for Android,0,2391,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282692038949994497,139,2020-07-13 15:03:08,Twitter for Android,0,534,
"RT @ayemojubar: Ex-Acting Managing Director of NDDC unveiled Saint Akpabio - Hushpabio!

This same man ran to APC with tons of corruption c…",1282692011242467329,140,2020-07-13 15:03:01,Twitter for Android,0,205,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282691808078761985,139,2020-07-13 15:02:12,Twitter for Android,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282691705737752577,140,2020-07-13 15:01:48,Twitter for Android,0,2391,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282691576314175495,139,2020-07-13 15:01:17,Twitter for Android,0,534,
"A LOT of the APC folks here went about mindlessly burning bridges because of Buhari, in 2015 particularly.",1282691575680770051,106,2020-07-13 15:01:17,Twitter for Android,0,0,
"RT @jarmari01: #Edo2020.

My dear good people of Edo state vote @PastorIzeIyamu  for good governance and political stability in  Edo.

Vote…",1282691084028645381,140,2020-07-13 14:59:20,Twitter Web App,0,9,
"RT @dayo_clement: The conjoined twins operation was successful. 
What an incredible sight! 

#MaguEFCC
#Buhari
#Akpabio https://t.co/oNRO1H…",1282691045315280896,140,2020-07-13 14:59:11,Twitter for Android,0,102,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282690859713081344,140,2020-07-13 14:58:26,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282690835864330240,140,2020-07-13 14:58:21,Twitter for Android,0,657,
"RT @thecableng: Nobody is above the law in Buhari’s govt, says APC on Magu’s probe https://t.co/P9y1uxiTQl via @thecableng 

#MaguEFCC http…",1282690795749990404,140,2020-07-13 14:58:11,Twitter for Android,0,4,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282690177937350657,139,2020-07-13 14:55:44,Twitter for Android,0,534,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282690160912666629,139,2020-07-13 14:55:40,Twitter for Android,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282689563270545409,140,2020-07-13 14:53:17,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282689143412228098,140,2020-07-13 14:51:37,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282689115776065540,140,2020-07-13 14:51:31,Twitter Web App,0,2391,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282689043571060736,140,2020-07-13 14:51:13,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282688676145827840,140,2020-07-13 14:49:46,Twitter for Android,0,2391,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282688544696422400,139,2020-07-13 14:49:14,Twitter for Android,0,534,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282688368376193024,139,2020-07-13 14:48:32,Twitter for Android,0,534,
@OkenwaChukwuma Sowore of course. Haven't you all see how credible Reno was during Jonathan regime? let him come ba… https://t.co/6rrRXvAfWM,1282688106731315201,140,2020-07-13 14:47:30,Twitter for Android,0,0,
"13k only limited offer 
Only big size left 46/47 08119707063
#davido #Tariq #Tinubu #coronavaccine #RejectNigeria… https://t.co/ykyGR5LrTt",1282688046010454023,138,2020-07-13 14:47:16,Twitter for Android,0,0,
@AIT_Online So government agency can also post lies and propaganda against government officials? This APC and Buhar… https://t.co/WGoPOOTW86,1282687730036756480,140,2020-07-13 14:46:00,Twitter for Android,0,0,
"RT @MOHD_Ks: With meekness of BUHARI &amp; I don't care attitude, Ican't wait for his tenure to end  Those who fought opposition like Oshomole…",1282687679327502336,143,2020-07-13 14:45:48,Twitter for Android,0,15,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282687403153661958,139,2020-07-13 14:44:42,Twitter for iPhone,0,534,
"RT @segunfadairo: @Denisaurus_UK @officialEFCC @segalink @Jani4Tijani Where are those who abused me, when i said the solution to Nigeria’s…",1282687330382422019,139,2020-07-13 14:44:25,Twitter for Android,0,5,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282687128191873025,139,2020-07-13 14:43:37,Twitter for Android,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282687037758476288,140,2020-07-13 14:43:15,Twitter for Android,0,2391,
"RT @thaiupdate2019: [Finalists] ""The Best Thai Actor of 2020"" - Win Metawin

Twitter Poll (Ends on August 10, 2020, at 3 PM (Time zone in T…",1282686357547048960,140,2020-07-13 14:40:33,Twitter for iPad,0,5947,
"RT @kizitombachu: I am a Graphics Designer, I'm into logo creation, E-flyer, business card and lots more.  Pls retweet and follow @KaylexG…",1282686178328752128,139,2020-07-13 14:39:50,Twitter Web App,0,6,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282685773079293953,140,2020-07-13 14:38:14,Twitter for Android,0,657,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282685721481019393,140,2020-07-13 14:38:01,Twitter for Android,0,2391,
"Buhari’s Administration Is Committed To Fighting Corruption As Promised, Says APC https://t.co/hnXXDBxioE",1282685532699537408,105,2020-07-13 14:37:16,WordPress.com,0,0,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282685472859467777,140,2020-07-13 14:37:02,Twitter for Android,0,657,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282685174082416652,140,2020-07-13 14:35:51,Twitter for Android,0,657,
"RT @page36news: $800 Million Oil Fraud: President Buhari Asked To Resign Immediately, US, UK, Called Upon To Impose Visa Ban On All APC Loo…",1282685123381678081,140,2020-07-13 14:35:39,Twitter for iPhone,0,1,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282685045287923714,140,2020-07-13 14:35:20,Twitter for Android,0,657,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282685031505330177,140,2020-07-13 14:35:17,Twitter for Android,0,2391,
"RT @thaiupdate2019: [Finalists] ""The Best Thai Actor of 2020"" - Bright Vachirawit

Twitter Poll (Ends on August 10, 2020, at 3 PM (Time zon…",1282684986559086593,140,2020-07-13 14:35:06,Twitter for iPad,0,4726,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282684684347088896,139,2020-07-13 14:33:54,Twitter for Android,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282684626973200385,140,2020-07-13 14:33:40,Twitter for Android,0,2391,
"RT @noble_ibrahim1: Forget #Rihanna, #Buhari and #Akpabio  have took time to calculate the total amount of all our Nigeria currencies😂😂😂😂
#…",1282684618769158144,140,2020-07-13 14:33:38,Twitter for Android,0,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282684595855491073,139,2020-07-13 14:33:33,Twitter for Android,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282684407917219842,140,2020-07-13 14:32:48,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282684336039436288,140,2020-07-13 14:32:31,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282684096507006979,140,2020-07-13 14:31:34,Twitter for Android,0,2391,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282683865031639041,139,2020-07-13 14:30:39,Twitter for Android,0,534,
"RT @andrea_brightt: A Poor igbo woman living in a 2 bedroom boys quarter cries out to EEDC over a high power bill of N45,000 for this month…",1282683775114186754,140,2020-07-13 14:30:17,Twitter for Android,0,4,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282683460298121216,140,2020-07-13 14:29:02,Twitter for iPhone,0,657,
"$800 Million Oil Fraud: President Buhari Asked To Resign Immediately, US, UK, Called Upon To Impose Visa Ban On All… https://t.co/A8CaCad5E8",1282682905593024512,140,2020-07-13 14:26:50,Twitter for Android,1,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282682881379373058,139,2020-07-13 14:26:44,Twitter Web App,0,534,
"RT @MOHD_Ks: With meekness of BUHARI &amp; I don't care attitude, Ican't wait for his tenure to end  Those who fought opposition like Oshomole…",1282682743630028800,143,2020-07-13 14:26:11,Twitter for Android,0,15,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282682670401695745,140,2020-07-13 14:25:54,Twitter for iPhone,0,2391,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282682642224250881,139,2020-07-13 14:25:47,Twitter for Android,0,534,
"RT @baba__________: I SLAPPED #AKPABIO - He should tell #Buhari &amp; #Nigerians Why I slapped him - Joy Nunieh (Former MD, #NDDC 
@NijaEye htt…",1282682617339564034,144,2020-07-13 14:25:41,Twitter for Android,0,20,
"Magu’s Suspension:  No Sacred Cow In Buhari’s Government -APC 

 https://t.co/xJJE86Ex5H",1282682511173312514,88,2020-07-13 14:25:16,Twitter for Android,0,0,
"@EkitiKetekan @APCNigeria This is not the issue of party, Osinbajo, Buhari and the Whole APC has failed us. We don'… https://t.co/fFKFRSAMbg",1282682365408665600,140,2020-07-13 14:24:41,Twitter Web App,0,0,
"RT @baba__________: I SLAPPED #AKPABIO - He should tell #Buhari &amp; #Nigerians Why I slapped him - Joy Nunieh (Former MD, #NDDC 
@NijaEye htt…",1282682345422807045,144,2020-07-13 14:24:36,Twitter for iPhone,0,20,
Magu’s Suspension: No Sacred Cow In Buhari’s Government -APC https://t.co/OKCOTOulXu,1282682286333399040,84,2020-07-13 14:24:22,WordPress.com,0,0,
RT @NigeriaNewsdesk: Magu’s Suspension:  No Sacred Cow In Buhari’s Government -APC https://t.co/qU5y5TD55i via @naijanews,1282682065520074753,121,2020-07-13 14:23:30,Twitter for iPhone,0,6,
"RT @ose_anenih: Who remembers those days when APC and Buhari said private jets were a sign of corruption?

😂😂😂",1282682047337771010,110,2020-07-13 14:23:25,Twitter for Android,0,352,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282681673541271557,140,2020-07-13 14:21:56,Twitter for Android,0,2391,
@adeyanjudeji You are doing giveaway on Instagram but you came to Twitter to ask your Twitter followers to remind y… https://t.co/NSru3JCe6L,1282681661625298944,140,2020-07-13 14:21:53,Twitter for iPhone,0,0,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282681620185702400,140,2020-07-13 14:21:43,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282681542951800833,140,2020-07-13 14:21:25,Twitter for Android,0,657,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282681500870336513,140,2020-07-13 14:21:15,Twitter for Android,0,2391,
"RT @MOHD_Ks: With meekness of BUHARI &amp; I don't care attitude, Ican't wait for his tenure to end  Those who fought opposition like Oshomole…",1282681388672655361,143,2020-07-13 14:20:48,Twitter for Android,0,15,
RT @EmmaDestiny6: #Magu wouldn't have been arrested had it been that #buhari is alive. @NGRSenate rejected magu two times but @MBuhari insi…,1282681047155650561,140,2020-07-13 14:19:27,Twitter for Android,0,64,
"@hibeebee92 My brother, it is only a fool that does things the same way and expects a change, {My point} it doesn't… https://t.co/ZpiraBc2Rx",1282680646356344839,140,2020-07-13 14:17:51,Twitter Web App,0,0,
Magu’s Suspension:  No Sacred Cow In Buhari’s Government -APC https://t.co/qU5y5TD55i via @naijanews,1282680315912138753,100,2020-07-13 14:16:33,dlvr.it,7,6,
@Mediamic22 Lol people shouting let's next election comes as if its God they will vote for to be in power.PDP and A… https://t.co/O776XuCueK,1282680091877703682,140,2020-07-13 14:15:39,Twitter for Android,1,0,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282679943768530945,140,2020-07-13 14:15:04,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282679876814663680,140,2020-07-13 14:14:48,Twitter for Android,0,2391,
"RT @ChigozieKenndy2: He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282679390388838400,140,2020-07-13 14:12:52,Twitter for Android,0,577,
"RT @omayozafashion: #getbaqitoessex 
#delemomodu
#HG2Filmworks
#vanguardnews
#atiku
#Buhari
#davido
Education https://t.co/GFLjjUuq1b",1282679367022387200,133,2020-07-13 14:12:46,Twitter for iPhone,0,1,
"RT @Majik_cian: APC sold you morons an Anti-corruption crusade, look at Buhari’s government drowning in corruption. The man that made so mu…",1282679310227316736,140,2020-07-13 14:12:33,Twitter for iPhone,0,2,
"RT @MOHD_Ks: With meekness of BUHARI &amp; I don't care attitude, Ican't wait for his tenure to end  Those who fought opposition like Oshomole…",1282679240526372865,143,2020-07-13 14:12:16,Twitter for Android,0,15,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282679137979834379,139,2020-07-13 14:11:52,Twitter Web App,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282678940650344449,140,2020-07-13 14:11:05,Twitter for Android,0,2391,
"RT @MrSomtoOkonkwo: 📹Part 2

While Buhari And His Bunch Of Illiterate Criminal Gang Of APC Are Busy Looting The Country Dry, Other Countrie…",1282678785830088705,140,2020-07-13 14:10:28,Twitter for Android,0,657,
Magu’s Suspension:  No Sacred Cow In Buhari’s Government -APC https://t.co/JscOBnGlj4,1282678544716517377,85,2020-07-13 14:09:30,WordPress.com,0,0,
Magu’s Suspension:  No Sacred Cow In Buhari’s Government -APC https://t.co/8b436uweFv,1282678533161189376,85,2020-07-13 14:09:27,WordPress.com,0,0,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282678517868658690,139,2020-07-13 14:09:24,Twitter Web App,0,534,
"RT @MrSomtoOkonkwo: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today.

If Nigeria Is Still Borrowing Money When The Likes Of Ma…",1282677920545349632,140,2020-07-13 14:07:01,Twitter for Android,0,2391,
"RT @MOHD_Ks: With meekness of BUHARI &amp; I don't care attitude, Ican't wait for his tenure to end  Those who fought opposition like Oshomole…",1282677808968413184,143,2020-07-13 14:06:35,Twitter for Android,0,15,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282677724901974017,139,2020-07-13 14:06:15,Twitter for iPhone,0,534,
RT @B_in_Dk: Biggest #SHAME to those Rogue Govts./Orgs. who despite knowing that fake country 'nigeria' is a #Fraud run by #Terrorists &amp; #F…,1282676617563734016,144,2020-07-13 14:01:51,Twitter for Android,0,60,
"RT @ChiemerieEsiowu: 📹He Summarized Everything That Is Wrong With Nigeria🇳🇬 Today

If Nigeria Is Still Borrowing Money When #Likes Of Magu…",1282676617182052352,139,2020-07-13 14:01:51,Twitter for Android,0,534,
